util_mean,ranker,source,group,subgroup,theta,hfunc,augmentation,val_metric,feature_method,num_features,balancing_factor,ranker_config
0.27141891691672726,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_99_min
0.24205009996911814,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_9_linear
0.24289624377757937,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_9_max
0.2411168589634108,ac,lm_mrfr_err_noaug_mpt_15_0.1,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_author_one_9_min
0.2533705665143891,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_99_linear
0.2533705665143891,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_99_max
0.26951556081477873,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_99_min
0.24476377792535048,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_9_linear
0.24549281383161667,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_9_max
0.246038847976711,ac,lm_mrfr_err_noaug_mpt_15_0.1,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.1_doc_9_min
0.25836919401062886,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_ind_99_linear
0.25836919401062886,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_ind_99_max
0.27800157750546467,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_ind_99_min
0.2477421132850975,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_ind_9_linear
0.25126843047004316,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_ind_9_max
0.24659209150148848,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_ind_9_min
0.2591932376750109,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_none_99_linear
0.2591932376750109,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_none_99_max
0.2747670644150816,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_none_99_min
0.24802011043702574,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_none_9_linear
0.2515474946245829,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_none_9_max
0.24064829949432806,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_none_9_min
0.25795008268250386,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_one_99_linear
0.25795008268250386,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_one_99_max
0.27806796199748085,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_one_99_min
0.24797932129013717,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_one_9_linear
0.25150563847508284,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_one_9_max
0.24665819214721751,ac,lm_mrfr_err_noaug_mpt_15_0.5,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_author_one_9_min
0.2611410394376161,ac,lm_mrfr_err_noaug_mpt_15_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_doc_99_linear
0.2611410394376161,ac,lm_mrfr_err_noaug_mpt_15_0.5,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_doc_99_max
0.2796370472411432,ac,lm_mrfr_err_noaug_mpt_15_0.5,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_doc_99_min
0.24881697541913156,ac,lm_mrfr_err_noaug_mpt_15_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_doc_9_linear
0.25225401700759675,ac,lm_mrfr_err_noaug_mpt_15_0.5,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_doc_9_max
0.2529298917379543,ac,lm_mrfr_err_noaug_mpt_15_0.5,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.5_doc_9_min
0.2565816909784966,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_ind_99_linear
0.2565816909784966,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_ind_99_max
0.2708647375877871,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_ind_99_min
0.24886374330720837,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_ind_9_linear
0.24825248498455252,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_ind_9_max
0.2429339539324798,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_ind_9_min
0.25638267570006795,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_none_99_linear
0.25638267570006795,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_none_99_max
0.2686873532482872,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_none_99_min
0.24796155984573084,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_none_9_linear
0.24791916051533375,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_none_9_max
0.23316080170443163,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_none_9_min
0.2565816909784966,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_one_99_linear
0.2565816909784966,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_one_99_max
0.270894753886446,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_one_99_min
0.24878007376003808,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_one_9_linear
0.2479915253983198,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_one_9_max
0.24243196875164336,ac,lm_mrfr_err_noaug_mpt_15_0.9,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_author_one_9_min
0.2583984919680863,ac,lm_mrfr_err_noaug_mpt_15_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_doc_99_linear
0.2583984919680863,ac,lm_mrfr_err_noaug_mpt_15_0.9,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_doc_99_max
0.2700538984539869,ac,lm_mrfr_err_noaug_mpt_15_0.9,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_doc_99_min
0.2467500432837552,ac,lm_mrfr_err_noaug_mpt_15_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_doc_9_linear
0.24709439862600296,ac,lm_mrfr_err_noaug_mpt_15_0.9,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_doc_9_max
0.25008649265085636,ac,lm_mrfr_err_noaug_mpt_15_0.9,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_15_0.9_doc_9_min
0.2690618439066148,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_ind_99_linear
0.2690618439066148,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_ind_99_max
0.2717248157883525,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_ind_99_min
0.25088698143968097,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_ind_9_linear
0.25238109429862654,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_ind_9_max
0.2502910167608309,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_ind_9_min
0.2704234874391872,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_none_99_linear
0.2704234874391872,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_none_99_max
0.27013273967560425,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_none_99_min
0.25541478403042595,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_none_9_linear
0.25686244874119846,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_none_9_max
0.24319831601814507,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_none_9_min
0.26884398471472026,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_one_99_linear
0.26884398471472026,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_one_99_max
0.271803986509045,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_one_99_min
0.2520469459132083,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_one_9_linear
0.25338054744377453,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_one_9_max
0.25061618134138014,ac,lm_mrfr_err_noaug_mpt_20_0.1,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_author_one_9_min
0.27034885965164446,ac,lm_mrfr_err_noaug_mpt_20_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_doc_99_linear
0.27034885965164446,ac,lm_mrfr_err_noaug_mpt_20_0.1,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_doc_99_max
0.2750959593059163,ac,lm_mrfr_err_noaug_mpt_20_0.1,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_doc_99_min
0.25176337958663064,ac,lm_mrfr_err_noaug_mpt_20_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_doc_9_linear
0.25249004679893566,ac,lm_mrfr_err_noaug_mpt_20_0.1,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_doc_9_max
0.25650080754946925,ac,lm_mrfr_err_noaug_mpt_20_0.1,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.1_doc_9_min
0.26013899445688926,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_ind_99_linear
0.26013899445688926,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_ind_99_max
0.2832274625541172,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_ind_99_min
0.2480319568580665,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_ind_9_linear
0.25117358537074436,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_ind_9_max
0.25073073243393174,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_ind_9_min
0.2592462812976943,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_none_99_linear
0.2592462812976943,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_none_99_max
0.28277370816170677,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_none_99_min
0.2435505428748141,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_none_9_linear
0.24681087094446957,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_none_9_max
0.2501967775777767,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_none_9_min
0.26002459015840085,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_one_99_linear
0.26002459015840085,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_one_99_max
0.2832121066622586,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_one_99_min
0.24820961217780235,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_one_9_linear
0.25135130798174,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_one_9_max
0.25046169112639016,ac,lm_mrfr_err_noaug_mpt_20_0.5,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_author_one_9_min
0.26432848073632215,ac,lm_mrfr_err_noaug_mpt_20_0.5,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_doc_99_linear
0.26432848073632215,ac,lm_mrfr_err_noaug_mpt_20_0.5,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_doc_99_max
0.28414363914131063,ac,lm_mrfr_err_noaug_mpt_20_0.5,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_doc_99_min
0.2523609039518222,ac,lm_mrfr_err_noaug_mpt_20_0.5,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_doc_9_linear
0.2560279805124754,ac,lm_mrfr_err_noaug_mpt_20_0.5,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_doc_9_max
0.25448073553242223,ac,lm_mrfr_err_noaug_mpt_20_0.5,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.5_doc_9_min
0.26013899445688926,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_ind_99_linear
0.26013899445688926,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_ind_99_max
0.2832274625541172,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_ind_99_min
0.2480319568580665,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_ind_9_linear
0.25117358537074436,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_ind_9_max
0.25073073243393174,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_ind_9_min
0.2592462812976943,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_none_99_linear
0.2592462812976943,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_none_99_max
0.28277370816170677,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_none_99_min
0.2435505428748141,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_none_9_linear
0.24681087094446957,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_none_9_max
0.2501967775777767,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_none_9_min
0.26002459015840085,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_one_99_linear
0.26002459015840085,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_one_99_max
0.2832121066622586,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_one_99_min
0.24820961217780235,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_one_9_linear
0.25135130798174,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_one_9_max
0.25046169112639016,ac,lm_mrfr_err_noaug_mpt_20_0.9,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_author_one_9_min
0.26432848073632215,ac,lm_mrfr_err_noaug_mpt_20_0.9,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_doc_99_linear
0.26432848073632215,ac,lm_mrfr_err_noaug_mpt_20_0.9,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_doc_99_max
0.28414363914131063,ac,lm_mrfr_err_noaug_mpt_20_0.9,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_doc_99_min
0.2523609039518222,ac,lm_mrfr_err_noaug_mpt_20_0.9,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_doc_9_linear
0.2560279805124754,ac,lm_mrfr_err_noaug_mpt_20_0.9,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_doc_9_max
0.25448073553242223,ac,lm_mrfr_err_noaug_mpt_20_0.9,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_mpt_20_0.9_doc_9_min
0.2754038281206563,ac,lm_mrfr_err_noaug_msd_10_0.1,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_ind_99_linear
0.27540382796043905,ac,lm_mrfr_err_noaug_msd_10_0.1,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_ind_99_max
0.2783268838480826,ac,lm_mrfr_err_noaug_msd_10_0.1,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_ind_99_min
0.25720984977974193,ac,lm_mrfr_err_noaug_msd_10_0.1,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_ind_9_linear
0.2580278310421226,ac,lm_mrfr_err_noaug_msd_10_0.1,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_ind_9_max
0.2564883137961434,ac,lm_mrfr_err_noaug_msd_10_0.1,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_ind_9_min
0.28582248689047945,ac,lm_mrfr_err_noaug_msd_10_0.1,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_none_99_linear
0.2858224867302622,ac,lm_mrfr_err_noaug_msd_10_0.1,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_none_99_max
0.28012441433952884,ac,lm_mrfr_err_noaug_msd_10_0.1,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_none_99_min
0.25821081669975227,ac,lm_mrfr_err_noaug_msd_10_0.1,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_none_9_linear
0.2590885466711113,ac,lm_mrfr_err_noaug_msd_10_0.1,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_none_9_max
0.25419144576927455,ac,lm_mrfr_err_noaug_msd_10_0.1,author,none,9,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_none_9_min
0.2755863025112676,ac,lm_mrfr_err_noaug_msd_10_0.1,author,one,99,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_one_99_linear
0.2755863023510503,ac,lm_mrfr_err_noaug_msd_10_0.1,author,one,99,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_one_99_max
0.27956532847719745,ac,lm_mrfr_err_noaug_msd_10_0.1,author,one,99,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_one_99_min
0.25697717061822767,ac,lm_mrfr_err_noaug_msd_10_0.1,author,one,9,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_one_9_linear
0.25831653804622723,ac,lm_mrfr_err_noaug_msd_10_0.1,author,one,9,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_one_9_max
0.257121710642798,ac,lm_mrfr_err_noaug_msd_10_0.1,author,one,9,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_author_one_9_min
0.27445900480124436,ac,lm_mrfr_err_noaug_msd_10_0.1,doc,,99,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_doc_99_linear
0.27445900480124436,ac,lm_mrfr_err_noaug_msd_10_0.1,doc,,99,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_doc_99_max
0.27485174330145934,ac,lm_mrfr_err_noaug_msd_10_0.1,doc,,99,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_doc_99_min
0.25457365251821923,ac,lm_mrfr_err_noaug_msd_10_0.1,doc,,9,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_doc_9_linear
0.2558983467350771,ac,lm_mrfr_err_noaug_msd_10_0.1,doc,,9,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_doc_9_max
0.2576387569801366,ac,lm_mrfr_err_noaug_msd_10_0.1,doc,,9,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.1_doc_9_min
0.2616490525356182,ac,lm_mrfr_err_noaug_msd_10_0.5,author,ind,99,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_ind_99_linear
0.2616490525356182,ac,lm_mrfr_err_noaug_msd_10_0.5,author,ind,99,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_ind_99_max
0.2731433201255994,ac,lm_mrfr_err_noaug_msd_10_0.5,author,ind,99,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_ind_99_min
0.2523807028387662,ac,lm_mrfr_err_noaug_msd_10_0.5,author,ind,9,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_ind_9_linear
0.2531703461428643,ac,lm_mrfr_err_noaug_msd_10_0.5,author,ind,9,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_ind_9_max
0.24631454493969324,ac,lm_mrfr_err_noaug_msd_10_0.5,author,ind,9,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_ind_9_min
0.2621993555841172,ac,lm_mrfr_err_noaug_msd_10_0.5,author,none,99,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_none_99_linear
0.2621993555841172,ac,lm_mrfr_err_noaug_msd_10_0.5,author,none,99,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_none_99_max
0.2702967226217021,ac,lm_mrfr_err_noaug_msd_10_0.5,author,none,99,min,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_none_99_min
0.2537189728866246,ac,lm_mrfr_err_noaug_msd_10_0.5,author,none,9,linear,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_none_9_linear
0.2545756123836602,ac,lm_mrfr_err_noaug_msd_10_0.5,author,none,9,max,,,,,,ac_lm_mrfr_err_noaug_msd_10_0.5_author_none_9_max
